title,name
浙保监罚〔2017〕13号行政处罚决定书 ,经营管理
这种保险公司，垃圾。只知道我退货，本座买的好产品那次退过?天猫超市的我怎么从来不退，垃圾系统，像一窝×在评估。  ​,消费服务
这一年是怎么了，身体各种毛病，各种不舒服，随着2018的到来，身体的毛病还是显现了出来，心里好害怕，现在最大的愿望就是儿子，家人，以及我自己身体健健康康的，不求大富大贵，只求平安健康！??????  ​,噪音
这一年都在抓梦脚，车险交罚款审车全摞在一块处理，我开始直面生活，不再把脖子埋在沙滩里，我最最亲爱的妈妈，2018我一定会努力幸福。刘叔今天来成都说请我吃饭，我实在事情太多脱不开身，答应下次回家去看他，我们都惦记着你。有时候使劲使劲回忆你走之前的神情，你说过的每一句话，虽然特别特别痛苦 ​,噪音
这些违章除了罚款扣分 还可能让保费翻倍！,产品销售
这些人以后不能买保险了？不要怪我没提醒你,噪音
"这是个16:57前闯过关卡就能抢到“糖”的活动，但可能是出现了bug，最后一关我发了好几遍“骗保”也没有反应，（当时4:53）
 后来灵机一动，发了一遍骗保，又发了一遍保险，结果就对了？？？可惜已经超过五点了
      我感觉我可能错过了秦叔的签售台历或者是书[允悲]@法医秦明 @法医秦明 @法医秦明 ​",噪音
这时候谈感情就是扯淡，孩子不是靠感情和意念长大的。这家人最大的问题是没有保险，假设此时女方得知她老公有200万大病险，300万的终身寿险，身故受益人是她，还用的着苦苦相求吗？家境殷实，门当户对，就认为自己没有风险，其实最大的风险就是看不到风险。真正出问题了，就会不堪一击。,噪音
这年头欠钱的真他妈是大爷 我一无责方讨个修车钱简直比登天还难 一会说公司账要去查询一会说人不在公司 你咋不说你昨天就死掉了有事烧纸了呢 打保险公司电话垫钱结果还要这么多步骤 太惨了 一个无责方哪能这么惨啊 ​,噪音
这么说九头蛇也不是黑心公司啊，居然还有医保//@阿枫41:题外话：虽然神盾那边具体工资啊福利什么的不清楚，但可以确定九头蛇那边是有医疗保险的→ http://t.cn/RHeG1jL,噪音
这么看，涵盖外资私立医院的商业医疗保险也要涨价了哇。。。。。。//@汤汤木头人: 这个薪水公立是断无法相比的，儿童医院之前被和睦挖塌了一整个科。祝福大家吧，我没话说了。,噪音
这里有属于你美白祛斑霜 唯一为消费者买保险的祛斑产品，与中国人民财产保险公司PICC投保，为产品的安全保驾护航[心],噪音
这里有你不知道的异地医保跨省结算攻略,噪音
这可能是最容易看懂的车险知识讲解，女司机随意入,噪音
这个保险问题有共性，想清楚这两点再去给孩子买保险！,产品销售
这个@平安普惠 @平安普惠i贷 @平安普惠官微 是他妈的什么玩意儿？不间断的垃圾短信轰炸，不间断的电话轰炸，屏蔽此垃圾代码，更换另一个垃圾代码，屏蔽此骚扰号码，更换另外一个骚扰号码，毫无底线地骚扰！无论你怎么拒绝都没有，垃圾短信、垃圾电话轰炸继续！打95511过去，接到银行那边，查询之后说都是平安集团下属公司平安普惠所为恶心行为，需要打10100000。结果这个垃圾号码回电说骚扰老子的并非他们。从此刻起，老子保留所有这个垃圾公司的垃圾短信、骚扰电话！太他妈的惹人厌，老子决定不再忍气吞声，准备通过法律手段向@中国平安 这个垃圾集团公司宣战！大家都忍气吞声就是对这些垃圾公司垃圾行为的最大纵容！@平安易贷 垃圾集团平安系的公司，请自重！,消费服务
这6类人请马上买保险，别怪我没提醒你！,噪音
招商信诺老友安心癌症保险产品介绍,产品销售
招商安博保本混合型证券投资基金招募说明书（更新）摘要,噪音
招聘信息 | 珠江人寿保险股份有限公司,噪音
招聘：中国平安综合金融集团,噪音
招聘！来太保，做主管！做经理！做总监！1月加入我们，是您明智的选择！,噪音
招行疾病保险有哪些,噪音
招行发起设立招银资管 有望后发先至拿下牌照,噪音
招标）云南磷化集团有限公司团体住院补充医疗保险服务招标,噪音
掌握4大技巧 网购保险产品更轻松,噪音
长春12家违规社区医疗机构违反协议规定受到处罚,噪音
长城人寿称监管函影响有限 业绩亏损系产品结构调整,经营管理
债市要整顿了 一行三会发文亮相 这些行为要注意！,监管
债市新年开虐，我能怎么办？当然是原谅他啊,噪音
债权如何投资？,噪音
"摘录：

山外有山

一位美国律师买了盒极为稀有、昂贵的雪茄，还为雪茄投保了火险。
结果他在一个月内，把这些顶级雪茄抽完了，随后向保险公司提出了索赔偿要求。
申诉中，律师说，雪茄在「一连串的小火」中受损。
保险公司当然不愿意赔，理由是：此人是以正常方式抽完雪茄。
结果律师将保险公司告上了法院，还居然赢了这场官司。
法官在判决时表示，他同意保险公司的说法，认为此项申诉非常荒谬，但是该律师手上确有保险公司出具的火险保单，保单中并没有明确何类「火」不在保险范围内。因此，保险公司必须赔偿。
保险公司决定，与其忍受漫长的上诉过程，承担昂贵的诉讼费用，不如接受这项判决，赔偿美金一万五千元的雪茄「火险」。
精彩的还在下面：
律师拿到赔款后。保险公司马上报警，罪名是该律师涉嫌24起「纵火案」！
有律师自己先前的申诉和证词，这名律师以「蓄意烧毁已投保之财产」的罪名被定罪，判入狱服刑二十四个月，并罚美金二万四千元。
以上为真实故事，获选为美国「近期犯罪律师竞赛奖」的第一名。",噪音
增员技巧：如何在陌生市场打造千人团队,噪音
怎么注册BVI公司？BVI控股国内公司境外上市如何操作？,噪音
怎么样呀，“安徽省的省长”，有没有在“王宏的建议”下，“安徽省的财政资金以及各项保险资金”全部汇到“资本主义国家或者地区”购买所谓的“全安徽省的所有人的自杀死亡保险”啊？ ​,噪音
怎么投资p2p理财？民蕴财富、拍拍贷、宜人贷、陆金所,噪音
怎么挑到好的保险？自己挑还是找专家帮你？,噪音
怎么申请取出保单的现金价值，都需要什么走哪些程序？谢谢,噪音
怎么买保险,噪音
怎么看？柳州一男子贷款投保不久意外身亡，保险公司却拒绝赔付！,噪音
泽州县北义城镇启动明年医保参保缴费工作,噪音
枣庄华宁保险代理公司存多项违法行为 被罚款56万,经营管理
在研究医保问题时度过了2017，太扯淡了，明天研究怎么买商业医疗保险。对这个世界充满了悲观。 ​​​,噪音
在小公司买的车险后期保障怎么样？很多人不懂里面的猫腻，要注意,噪音
在香港保险市场上头领风骚的储蓄计划《充裕未来2》1月底将停售。预计新的替代产品预期回报将低于《充裕未来2》！ ​,产品销售
在线旅游平台保险销售套路:默认勾选 不买难快速出票,产品销售
在人保网上买车险都有哪些好处 网上购买车险都有哪些好处,噪音
"在全行业普遍推广百万保额的医疗险情形下，相信未来几乎没人会因为缺钱而看不起病。但很可能因为排队时间太长（专家排队、手术排队、病房排队）而导致延误了最佳治疗时机，从而增加病人痛苦。

所以若把现在普遍存在的费用问题作为商业医疗保险需要解决的问题，而忽略治疗这个环节并不仅仅是费用的情形 ​",噪音
在哪些医院治疗，可以获得e享人生百万医疗保险理赔？,产品销售
在美上市中国概念股一周动态要闻（截至2017年12月29日）,股市研报
在国内闯红灯后的处罚算狠？这些国家对闯红灯的处罚一个比一个狠,噪音
在车险不足额保险合同如何赔偿,噪音
在4S店购买车险，听听曾经做过销售顾问的老白怎么说！,噪音
在2014年学校缴了医保，村里也缴医保，一四到一七年医保费退吗,噪音
再提个股 中国平安 的价值投资,股市研报
运动肌肉拉伤意外保障计划保险条款有哪些？,产品销售
"云杏早班车（1月4日[害羞]）
【综合医讯】
1、2018年1月3日，国家卫计委发布“进一步改善医疗服务行动计划（2018-2020）”，聚焦五大制度和十大任务。自2018年起，医疗机构要建立预约诊疗制度、远程医疗制度、临床路径管理制度、检查检验结果互认制度、医务社工和志愿者制度等五项制度。
2、2018年1月起，福州医药机构医保定点实行备案管理，市、县两级同步开展，凡符合备案管理的医药机构经备案后，均可成为医保定点。该举措为全国首创。
3、青海部分医院将医疗收入结余的20%至40%纳入到薪酬制度改革绩效总量。
4、宁夏将对医疗保险一次性医用耗材支付范围采取准入法，未纳入支付范围的，医疗保险基金不予支付。

云杏健康祝您工作顺利，每天好心情[心]",噪音
